part_id,display_name,source_relative_path,audit_verdict,audit_flags,status,vertices,triangles,catalog_vertices,catalog_triangles,mesh_blocks,kept_block_count,dropped_blocks,large_dropped_block_count,has_legs_marker,repair_rule,gx_pose_block_count,gx_pose_mode,gx_pose_applied,bounds,width,height,depth,center_x,center_y,center_z,obj_path,error
"nova_mob_legs15_krr","크롤러","datan\common\legs15_krr.gx","review","repair_applied","audited","280","234","280","234","7","7","","0","true","legs_orphan_and_mirror_bounds_repair","7","force","true","-0.652489;0.719479;-0.750986|0.910493;2.716075;1.354443","1.562982","1.996596","2.105429","0.129002","1.717777","0.301729","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs15_krr_7b9bbcfe.obj",""
"nova_mob_legs16_sprt","스플리터","datan\common\legs16_sprt.gx","review","repair_applied","audited","438","426","438","426","11","11","","0","true","legs_orphan_and_mirror_bounds_repair","11","force","true","-0.46501;1.418168;-0.896287|0.998741;2.931829;1.131896","1.463751","1.513661","2.028183","0.266866","2.174999","0.117805","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs16_sprt_cd6cb45e.obj",""
"nova_mob_legs17_oprd","오프로더","datan\common\legs17_oprd.gx","pass","","audited","325","464","325","464","19","19","","0","true","","19","force","true","-0.390051;-2.344289;-1.516157|1.035966;2.872954;1.022773","1.426017","5.217243","2.53893","0.322958","0.264332","-0.246692","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs17_oprd_e69338b9.obj",""
"nova_mob_legs18_hord","하이로더","datan\common\legs18_hord.gx","review","repair_applied","audited","378","378","378","378","12","12","","0","true","legs_orphan_and_mirror_bounds_repair","12","force","true","-0.740697;1.241086;-1.46663|0.383703;3.432624;0.475969","1.1244","2.191538","1.942599","-0.178497","2.336855","-0.495331","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs18_hord_bf0600c0.obj",""
"nova_mob_legs1_rdrn","로드런너","datan\common\legs1_rdrn.gx","review","repair_applied","audited","352","360","352","360","12","12","","0","true","legs_orphan_and_mirror_bounds_repair","12","force","true","-0.244408;0.516466;-1.345079|0.590857;3.044272;0.992913","0.835265","2.527806","2.337992","0.173225","1.780369","-0.176083","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs1_rdrn_46fa96e7.obj",""
"nova_mob_legs20_spod","스파이더","datan\common\legs20_spod.gx","review","repair_applied;dropped_block_present","audited","650","676","650","676","16","15","0x5982:v4:t4","0","true","gx_pose_frame_semantic_hierarchy","15","force","true","-1.743018;-1.528291;-1.049676|1.743143;1.879621;1.198718","3.486161","3.407912","2.248394","0.000062","0.175665","0.074521","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs20_spod_160594f4.obj",""
"nova_mob_legs21_ksor","카소와리","datan\common\legs21_ksor.gx","review","repair_applied","audited","384","360","384","360","13","13","","0","true","legs_orphan_and_mirror_bounds_repair","13","force","true","-0.689881;1.849569;-1.6565|0.856342;3.765781;0.683161","1.546223","1.916212","2.339661","0.083231","2.807675","-0.48667","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs21_ksor_0e549f78.obj",""
"nova_mob_legs23_tk","탱커","datan\common\legs23_tk.gx","high","catalog_count_mismatch;repair_applied","audited","912","715","908","713","27","27","","0","true","legs_orphan_and_mirror_bounds_repair","16","force","true","-1.335293;-7.204678;-0.818112|3.102935;4.42994;2.689243","4.438228","11.63462","3.507355","0.883821","-1.387369","0.935566","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs23_tk_03b41884.obj",""
"nova_mob_legs24_sts","스타쉽","datan\common\legs24_sts.gx","high","catalog_count_mismatch","audited","453","378","441","366","16","16","","0","true","","16","force","true","-3.721807;1.927327;-21.62079|0.690918;3.847024;0.616434","4.412725","1.919697","22.23722","-1.515445","2.887176","-10.50218","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs24_sts_3e631676.obj",""
"nova_mob_legs25_kd","쿼더","datan\common\legs25_kd.gx","review","dropped_block_present","audited","476","370","476","370","9","7","0x104DA:v4:t4;0x11217:v4:t4","0","true","","9","force","true","-0.857766;-0.665641;-1.247765|0.452373;1.708001;1.784889","1.310139","2.373642","3.032654","-0.202697","0.52118","0.268562","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs25_kd_803953d7.obj",""
"nova_mob_legs2_tdr","토들러","datan\common\legs2_tdr.gx","review","repair_applied","audited","414","390","414","390","13","13","","0","true","legs_orphan_and_mirror_bounds_repair","13","force","true","-0.555779;-0.63628;-0.334947|0.361154;2.850313;0.603663","0.916933","3.486593","0.93861","-0.097313","1.107016","0.134358","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs2_tdr_35825de3.obj",""
"nova_mob_legs34_dpns","델피누스","datan\common\legs34_dpns.gx","pass","","audited","325","195","325","195","20","20","","0","true","","10","force","true","-1.205089;-1.753574;-3.073199|1.010338;2.209617;0.691791","2.215427","3.963191","3.76499","-0.097376","0.228021","-1.190704","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs34_dpns_c3eae0c2.obj",""
"nova_mob_legs3_ktpr","캐터필러","datan\common\legs3_ktpr.gx","review","repair_applied","audited","204","222","204","222","12","12","","0","true","legs_orphan_and_mirror_bounds_repair","12","force","true","-2.051983;0.409723;-1.571156|1.403973;2.052229;1.03103","3.455956","1.642506","2.602186","-0.324005","1.230976","-0.270063","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs3_ktpr_aa64fc50.obj",""
"nova_mob_legs49_otrs","옵테릭스","datan\common\legs49_otrs.gx","pass","","audited","453","520","453","520","26","26","","0","true","","15","force","true","-0.068626;-0.710696;-2.057519|0.933205;3.230957;0.994483","1.001831","3.941653","3.052002","0.43229","1.260131","-0.531518","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs49_otrs_c7f057fd.obj",""
"nova_mob_legs4_kt","캔터","datan\common\legs4_kt.gx","pass","","audited","488","522","488","522","13","13","","0","true","","13","force","true","-1.721767;0.420334;-1.273637|0.4215;2.503939;0.836703","2.143267","2.083605","2.11034","-0.650134","1.462137","-0.218467","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs4_kt_0169395a.obj",""
"nova_mob_legs50_pps","포퍼스","datan\common\legs50_pps.gx","high","catalog_count_mismatch;width_outlier;height_outlier;depth_outlier;center_x_outlier;center_y_outlier;center_z_outlier","audited","600","387","540","327","25","25","","0","true","","6","force","true","-2931.597;-1526.438;-14742.09|1468.819;3115.027;1.428348","4400.416","4641.465","14743.52","-731.389","794.2946","-7370.331","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs50_pps_8af5e808.obj",""
"nova_mob_legs51_ppo","피파울","datan\common\legs51_ppo.gx","review","repair_applied","audited","959","546","959","546","22","22","","0","true","legs_orphan_and_mirror_bounds_repair","22","force","true","-0.505956;0.27699;-1.609736|1.512203;3.701786;1.410269","2.018159","3.424796","3.020005","0.503124","1.989388","-0.099733","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs51_ppo_c6fb22ee.obj",""
"nova_mob_legs52_pkk","피코크","datan\common\legs52_pkk.gx","review","repair_applied","audited","572","620","572","620","20","20","","0","true","legs_orphan_and_mirror_bounds_repair","16","force","true","-0.391539;0.864132;-3.257222|0.914557;3.769806;1.518381","1.306096","2.905674","4.775603","0.261509","2.316969","-0.869421","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs52_pkk_d393ef61.obj",""
"nova_mob_legs53_rgd","래거드","datan\common\legs53_rgd.gx","review","repair_applied","audited","868","724","868","724","40","40","","0","true","legs_orphan_and_mirror_bounds_repair","18","force","true","-1.653834;-3.156308;-1.865362|1.404433;1.988588;0.977743","3.058267","5.144896","2.843105","-0.124701","-0.58386","-0.44381","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs53_rgd_3f073fd8.obj",""
"nova_mob_legs5_ko","키위","datan\common\legs5_ko.gx","review","repair_applied","audited","522","468","522","468","9","9","","0","true","legs_orphan_and_mirror_bounds_repair","9","force","true","-0.712428;1.206245;-1.457411|0.660214;2.528138;0.715499","1.372642","1.321893","2.17291","-0.026107","1.867191","-0.370956","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs5_ko_cf6d709a.obj",""
"nova_mob_legs6_ok","워커","datan\common\legs6_ok.gx","pass","","audited","326","348","326","348","9","9","","0","true","","9","force","true","-0.494204;-0.245292;-0.721136|0.498624;2.800095;0.240072","0.992828","3.045387","0.961208","0.00221","1.277402","-0.240532","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs6_ok_919e17d1.obj",""
"nova_mob_legs7_hb","호버","datan\common\legs7_hb.gx","pass","","audited","346","410","346","410","3","3","","0","true","","3","force","true","-3.45567;-0.010315;-3.454156|3.43998;2.767958;5.373962","6.89565","2.778273","8.828117","-0.007845","1.378821","0.959903","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs7_hb_31b3460a.obj",""
"nova_mob_legs8_obr","앰블러","datan\common\legs8_obr.gx","pass","","audited","484","524","484","524","21","21","","0","true","","21","force","true","-0.399855;-2.526328;-1.467228|2.126544;2.356248;2.664155","2.526399","4.882576","4.131383","0.863345","-0.08504","0.598464","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs8_obr_1aac85f2.obj",""
"nova_mob_legs9_ptr","패트롤","datan\common\legs9_ptr.gx","high","catalog_count_mismatch","audited","110","140","98","128","2","2","","0","true","","2","force","true","-1.104899;0.347801;-1.712023|1.042994;1.329581;0.760575","2.147893","0.98178","2.472598","-0.030953","0.838691","-0.475724","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_legs9_ptr_262d1fec.obj",""
"nova_mob_n_legs38_grp","갤로퍼N","datan\common\n_legs38_grp.gx","pass","","audited","438","496","438","496","17","17","","0","true","","17","force","true","-0.89077;-0.927731;-0.258576|1.268075;2.802763;1.537489","2.158845","3.730494","1.796065","0.188653","0.937516","0.639457","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs38_grp_03f6fc71.obj",""
"nova_mob_n_legs39_wk","워커N","datan\common\n_legs39_wk.gx","pass","","audited","326","348","326","348","9","9","","0","true","","9","force","true","-0.494204;-0.245292;-0.721136|0.498624;2.800095;0.240072","0.992828","3.045387","0.961208","0.00221","1.277402","-0.240532","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs39_wk_c195f805.obj",""
"nova_mob_n_legs40_krz","크루저N","datan\common\n_legs40_krz.gx","high","catalog_count_mismatch","audited","270","324","246","300","4","4","","0","true","","4","force","true","-3.470424;-2.488701;-5.372329|1.218603;3.628088;1.532487","4.689027","6.116789","6.904816","-1.125911","0.569693","-1.919921","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs40_krz_cc420116.obj",""
"nova_mob_n_legs41_tdr","토들러N","datan\common\n_legs41_tdr.gx","review","repair_applied","audited","414","390","414","390","13","13","","0","true","legs_orphan_and_mirror_bounds_repair","13","force","true","-0.555779;-0.63628;-0.334947|0.361154;2.850313;0.603663","0.916933","3.486593","0.93861","-0.097313","1.107016","0.134358","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs41_tdr_fd9e43f8.obj",""
"nova_mob_n_legs42_krr","크롤러N","datan\common\n_legs42_krr.gx","review","repair_applied","audited","280","234","280","234","7","7","","0","true","legs_orphan_and_mirror_bounds_repair","7","force","true","-0.652489;0.719479;-0.750986|0.910493;2.716075;1.354443","1.562982","1.996596","2.105429","0.129002","1.717777","0.301729","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs42_krr_c6cdc337.obj",""
"nova_mob_n_legs44_hord","하이로더N","datan\common\n_legs44_hord.gx","review","repair_applied","audited","378","378","378","378","12","12","","0","true","legs_orphan_and_mirror_bounds_repair","12","force","true","-0.740697;1.241086;-1.46663|0.383703;3.432624;0.475969","1.1244","2.191538","1.942599","-0.178497","2.336855","-0.495331","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs44_hord_7e40c834.obj",""
"nova_mob_n_legs45_strod","스트라이더N","datan\common\n_legs45_strod.gx","pass","","audited","268","312","268","312","9","9","","0","true","","9","force","true","-0.653734;-0.48389;-0.572345|0.370108;2.938499;0.707216","1.023842","3.422389","1.279561","-0.141813","1.227304","0.067436","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs45_strod_619581df.obj",""
"nova_mob_n_legs46_sprt","스플리터N","datan\common\n_legs46_sprt.gx","review","repair_applied","audited","438","426","438","426","11","11","","0","true","legs_orphan_and_mirror_bounds_repair","11","force","true","-0.46501;1.418168;-0.896287|0.998741;2.931829;1.131896","1.463751","1.513661","2.028183","0.266866","2.174999","0.117805","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_n_legs46_sprt_bda74735.obj",""
"nova_mob_s_legs27_ksor","카소와리S","datan\common\s_legs27_ksor.gx","review","repair_applied","audited","384","360","384","360","13","13","","0","true","legs_orphan_and_mirror_bounds_repair","13","force","true","-0.689881;1.849569;-1.6565|0.856342;3.765781;0.683161","1.546223","1.916212","2.339661","0.083231","2.807675","-0.48667","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_s_legs27_ksor_02fe43b0.obj",""
"nova_mob_s_legs28_krz","크루저S","datan\common\s_legs28_krz.gx","high","catalog_count_mismatch","audited","270","324","246","300","4","4","","0","true","","4","force","true","-3.470424;-2.488701;-5.372329|1.218603;3.628088;1.532487","4.689027","6.116789","6.904816","-1.125911","0.569693","-1.919921","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_s_legs28_krz_49aae83c.obj",""
"nova_mob_s_legs29_sprt","스플리터S","datan\common\s_legs29_sprt.gx","review","repair_applied","audited","438","426","438","426","11","11","","0","true","legs_orphan_and_mirror_bounds_repair","11","force","true","-0.46501;1.418168;-0.896287|0.998741;2.931829;1.131896","1.463751","1.513661","2.028183","0.266866","2.174999","0.117805","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_s_legs29_sprt_544da1a3.obj",""
"nova_mob_s_legs30_tk","탱커S","datan\common\s_legs30_tk.gx","high","catalog_count_mismatch;repair_applied","audited","912","715","908","713","27","27","","0","true","legs_orphan_and_mirror_bounds_repair","16","force","true","-1.335293;-7.204678;-0.818112|3.102935;4.42994;2.689243","4.438228","11.63462","3.507355","0.883821","-1.387369","0.935566","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_s_legs30_tk_4c94062a.obj",""
"nova_mob_s_legs31_ko","키위S","datan\common\s_legs31_ko.gx","review","repair_applied","audited","522","468","522","468","9","9","","0","true","legs_orphan_and_mirror_bounds_repair","9","force","true","-0.712428;1.206245;-1.457411|0.660214;2.528138;0.715499","1.372642","1.321893","2.17291","-0.026107","1.867191","-0.370956","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_s_legs31_ko_99ce2771.obj",""
"nova_mob_s_legs32_kb","코벳S","datan\common\s_legs32_kb.gx","high","catalog_count_mismatch","audited","212","223","200","211","4","4","","0","true","","4","force","true","-6.567999;-12.35253;-1.514366|9.06897;1.482646;8.282165","15.63697","13.83518","9.796531","1.250485","-5.434942","3.383899","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_s_legs32_kb_579e95d3.obj",""
"nova_mob_s_legs33_spod","스파이더S","datan\common\s_legs33_spod.gx","review","repair_applied;dropped_block_present","audited","650","676","650","676","16","15","0x5982:v4:t4","0","true","gx_pose_frame_semantic_hierarchy","15","force","true","-1.743018;-1.528291;-1.049676|1.743143;1.879621;1.198718","3.486161","3.407912","2.248394","0.000062","0.175665","0.074521","Assets/Art/Nova1492/GXConverted/Models/UnitParts/Legs/datan_common_s_legs33_spod_72b4e49f.obj",""
